Month,Cancelled,Airline,Destination,DayOfWeek,ScheduledDepartureHour,ScheduledTime
March,0,AS,SEA,Friday,21,126
March,0,WN,PHX,Friday,21,115
March,0,WN,LAX,Friday,21,75
March,0,UA,BOS,Friday,21,333
March,0,US,PHL,Friday,22,306
March,0,UA,EWR,Friday,22,320
March,0,B6,BOS,Friday,22,330
March,0,OO,PSP,Friday,22,84
March,0,OO,EUG,Friday,22,96
March,0,AA,JFK,Friday,22,324
March,0,US,CLT,Friday,22,282
March,0,OO,ACV,Friday,22,70
March,0,OO,RDD,Friday,22,59
March,0,UA,JFK,Friday,22,324
March,0,OO,BFL,Friday,22,72
March,0,UA,LAX,Friday,22,84
March,0,UA,PHL,Friday,22,319
March,0,UA,PIT,Friday,22,284
March,0,UA,EWR,Friday,22,315
March,0,UA,SEA,Friday,22,127
March,0,UA,IAD,Friday,22,313
March,0,B6,FLL,Friday,22,316
March,0,OO,ONT,Friday,22,80
March,0,OO,MRY,Friday,22,46
March,0,DL,CVG,Friday,22,264
March,0,DL,ATL,Friday,22,269
March,0,UA,SAN,Friday,22,92
March,0,OO,SBA,Friday,22,68
March,0,OO,PDX,Friday,22,108
March,0,UA,BWI,Friday,22,304
March,0,UA,BOS,Friday,22,339
March,0,UA,ATL,Friday,22,277
March,0,OO,RNO,Friday,22,60
March,0,OO,MFR,Friday,22,80
March,0,UA,FLL,Friday,22,326
March,0,UA,LAS,Friday,22,92
March,0,DL,JFK,Friday,23,326
March,0,VX,FLL,Friday,23,315
March,0,VX,BOS,Friday,23,339
March,0,UA,IAD,Friday,23,302
March,0,UA,ORD,Friday,23,244
March,0,DL,DTW,Friday,23,271
March,0,VX,JFK,Friday,23,340
March,0,AA,ORD,Friday,23,238
March,0,UA,IAH,Friday,23,220
March,0,UA,EWR,Friday,23,316
March,0,UA,AUS,Friday,23,200
March,0,DL,ATL,Friday,23,264
March,0,UA,ORD,Friday,23,246
March,0,AA,MIA,Friday,23,310
March,0,DL,MSP,Saturday,00,209
March,0,US,CLT,Saturday,00,286
March,0,AA,DFW,Saturday,00,189
March,0,UA,IAH,Saturday,00,212
March,0,UA,DEN,Saturday,05,154
March,0,AA,DFW,Saturday,06,204
March,0,AA,ORD,Saturday,06,259
March,0,B6,LGB,Saturday,06,79
March,0,DL,MSP,Saturday,06,223
March,0,US,PHX,Saturday,06,115
March,0,WN,LAS,Saturday,06,85
March,0,WN,LAX,Saturday,06,80
March,0,F9,DEN,Saturday,06,149
March,0,UA,ORD,Saturday,06,255
March,0,UA,IAH,Saturday,06,230
March,0,UA,EWR,Saturday,06,328
March,0,UA,SAN,Saturday,06,92
March,0,WN,DEN,Saturday,06,155
March,0,DL,ATL,Saturday,06,274
March,0,WN,MKE,Saturday,06,240
March,0,WN,MDW,Saturday,06,255
March,0,B6,JFK,Saturday,06,331
March,0,DL,JFK,Saturday,06,326
March,0,VX,LAX,Saturday,06,75
March,0,OO,BOI,Saturday,06,105
March,0,UA,ORD,Saturday,06,247
March,0,AA,JFK,Saturday,07,330
March,0,AA,MIA,Saturday,07,319
March,0,AA,LAX,Saturday,07,94
March,0,AS,SEA,Saturday,07,124
March,0,AS,PDX,Saturday,07,100
March,0,VX,JFK,Saturday,07,335
March,0,WN,SAN,Saturday,07,90
March,0,DL,DTW,Saturday,07,269
March,0,OO,SBP,Saturday,07,67
March,0,AA,DFW,Saturday,07,205
March,0,OO,SBA,Saturday,07,71
March,0,WN,ATL,Saturday,07,270
March,0,OO,ONT,Saturday,07,80
March,0,OO,RNO,Saturday,07,60
March,0,UA,SEA,Saturday,07,126
March,0,DL,ATL,Saturday,07,274
March,0,VX,DAL,Saturday,07,195
March,0,OO,SMF,Saturday,07,47
March,0,UA,IAD,Saturday,07,310
March,0,WN,PHX,Saturday,07,110
March,0,UA,EWR,Saturday,07,334
March,0,VX,EWR,Saturday,08,330
March,0,VX,LAX,Saturday,08,80
March,0,VX,SEA,Saturday,08,120
March,0,OO,BZN,Saturday,08,134
March,0,UA,HNL,Saturday,08,342
March,0,AA,DFW,Saturday,08,204
March,0,WN,LAX,Saturday,08,80
March,0,OO,SEA,Saturday,08,128
March,0,DL,JFK,Saturday,08,328
March,0,VX,DCA,Saturday,08,305
March,0,UA,BOS,Saturday,08,338
March,0,UA,DEN,Saturday,08,153
March,0,VX,FLL,Saturday,08,320
March,0,OO,PDX,Saturday,08,109
March,0,OO,BUR,Saturday,08,72
March,0,AA,ORD,Saturday,08,254
March,0,US,PHL,Saturday,08,317
March,0,UA,LIH,Saturday,08,348
March,0,UA,IAH,Saturday,08,217
March,0,OO,ONT,Saturday,08,80
March,0,UA,PSP,Saturday,08,87
March,0,UA,SNA,Saturday,08,90
March,0,OO,AUS,Saturday,08,219
March,0,UA,IAD,Saturday,08,300
March,0,UA,SAN,Saturday,08,92
March,0,OO,LAS,Saturday,08,97
March,0,OO,EUG,Saturday,08,95
March,0,OO,SBP,Saturday,08,67
March,0,DL,MSP,Saturday,08,215
March,0,US,CLT,Saturday,08,291
March,0,OO,ASE,Saturday,08,134
March,0,UA,LAX,Saturday,08,94
March,0,VX,LAS,Saturday,09,95
March,0,OO,MSP,Saturday,09,234
March,0,UA,OGG,Saturday,09,332
March,0,AA,LAX,Saturday,09,92
March,0,F9,IAH,Saturday,09,225
March,0,OO,SBA,Saturday,09,70
March,0,AS,PDX,Saturday,09,100
March,0,UA,KOA,Saturday,09,330
March,0,UA,HNL,Saturday,09,327
March,0,WN,SNA,Saturday,09,90
March,0,UA,MCO,Saturday,09,307
March,0,AS,SEA,Saturday,09,124
March,0,US,PHX,Saturday,09,114
March,0,VX,JFK,Saturday,09,335
March,0,VX,BOS,Saturday,09,345
March,0,B6,LAS,Saturday,09,97
March,0,AA,DFW,Saturday,09,204
March,0,WN,LAS,Saturday,09,90
March,0,OO,SLC,Saturday,09,109
March,0,VX,ORD,Saturday,09,250
March,0,UA,PHX,Saturday,09,119
March,0,HA,HNL,Saturday,09,340
March,0,WN,LAX,Saturday,09,80
March,0,OO,ONT,Saturday,09,80
March,0,VX,SAN,Saturday,10,90
March,0,WN,DEN,Saturday,10,145
March,0,AS,SEA,Saturday,10,126
March,0,WN,STL,Saturday,10,230
March,0,UA,LAS,Saturday,10,96
March,0,OO,FAT,Saturday,10,60
March,0,OO,SLC,Saturday,10,108
March,0,B6,LGB,Saturday,10,80
March,0,UA,ORD,Saturday,10,252
March,0,HA,OGG,Saturday,10,330
March,0,OO,SNA,Saturday,10,90
March,0,OO,SAT,Saturday,10,210
March,0,UA,DFW,Saturday,10,211
March,0,OO,SUN,Saturday,10,110
March,0,OO,CEC,Saturday,10,97
March,0,OO,SMF,Saturday,10,47
March,0,OO,PDX,Saturday,10,113
March,0,OO,MCI,Saturday,10,216
March,0,UA,IAH,Saturday,10,230
March,0,OO,OKC,Saturday,10,191
March,0,UA,LAX,Saturday,10,91
March,0,UA,IAD,Saturday,10,310
March,0,UA,JFK,Saturday,10,337
March,0,OO,SBA,Saturday,10,70
March,0,UA,DEN,Saturday,10,152
March,0,AA,DFW,Saturday,10,202
March,0,UA,EWR,Saturday,10,335
March,0,OO,SAN,Saturday,10,94
March,0,US,PHL,Saturday,10,314
March,0,UA,SEA,Saturday,10,132
March,0,OO,BOI,Saturday,11,98
March,0,OO,AUS,Saturday,11,216
March,0,UA,LAS,Saturday,11,97
March,0,VX,LAX,Saturday,11,80
March,0,WN,LAS,Saturday,11,90
March,0,WN,SAN,Saturday,11,90
March,0,OO,ABQ,Saturday,11,139
March,0,US,CLT,Saturday,11,291
March,0,WN,SNA,Saturday,11,85
March,0,UA,PHX,Saturday,11,120
March,0,UA,BOS,Saturday,11,334
March,0,OO,ACV,Saturday,11,70
March,0,UA,PHL,Saturday,11,323
March,0,UA,HNL,Saturday,11,327
March,0,UA,PSP,Saturday,11,89
March,0,B6,JFK,Saturday,11,344
March,0,WN,PHX,Saturday,11,115
March,0,UA,OGG,Saturday,11,332
March,0,DL,DTW,Saturday,11,268
March,0,OO,TUS,Saturday,11,124
March,0,VX,DAL,Saturday,11,195
March,0,UA,ORD,Saturday,11,252
March,0,OO,SLC,Saturday,11,111
March,0,AA,DFW,Saturday,11,201
March,0,US,PHX,Saturday,11,119
March,0,DL,ATL,Saturday,12,278
March,0,VX,AUS,Saturday,12,200
March,0,WN,LAX,Saturday,12,80
March,0,AA,MIA,Saturday,12,322
March,0,OO,ASE,Saturday,12,134
March,0,VX,LAS,Saturday,12,90
March,0,OO,MFR,Saturday,12,81
March,0,OO,BUR,Saturday,12,72
March,0,B6,LAS,Saturday,12,100
March,0,AA,ORD,Saturday,12,251
March,0,WN,MDW,Saturday,12,235
March,0,OO,SLC,Saturday,12,110
March,0,OO,RNO,Saturday,12,60
March,0,UA,CLE,Saturday,12,281
March,0,AA,JFK,Saturday,12,328
March,0,AA,LAX,Saturday,12,92
March,0,DL,JFK,Saturday,12,335
March,0,OO,SBP,Saturday,12,67
March,0,UA,DEN,Saturday,12,150
March,0,AS,PDX,Saturday,12,99
March,0,DL,MSP,Saturday,12,216
March,0,VX,SEA,Saturday,12,120
March,0,AS,SEA,Saturday,13,124
March,0,UA,LAX,Saturday,13,94
March,0,UA,IAH,Saturday,13,224
March,0,OO,TUS,Saturday,13,123
March,0,UA,ORD,Saturday,13,262
March,0,UA,IAD,Saturday,13,296
March,0,UA,BOS,Saturday,13,331
March,0,UA,EWR,Saturday,13,330
March,0,DL,SLC,Saturday,13,102
March,0,OO,HDN,Saturday,13,134
March,0,OO,SAN,Saturday,13,92
March,0,WN,LAS,Saturday,13,90
March,0,OO,MTJ,Saturday,13,129
March,0,AA,DFW,Saturday,13,205
March,0,US,CLT,Saturday,13,291
March,0,OO,DFW,Saturday,13,219
March,0,VX,LAX,Saturday,13,80
March,0,OO,EUG,Saturday,13,95
March,0,UA,SLC,Saturday,13,110
March,0,UA,KOA,Saturday,13,336
March,0,VX,LAS,Saturday,13,95
March,0,OO,PDX,Saturday,13,109
March,0,OO,MRY,Saturday,13,45
March,0,WN,SAN,Saturday,13,90
March,0,OO,BOI,Saturday,13,100
March,0,OO,JAC,Saturday,13,127
March,0,OO,SBA,Saturday,13,71
March,0,OO,PSP,Saturday,13,89
March,0,B6,JFK,Saturday,14,335
March,0,UA,SNA,Saturday,14,90
March,0,UA,MCO,Saturday,14,307
March,0,UA,DCA,Saturday,14,306
March,0,UA,JFK,Saturday,14,334
March,0,VX,IAD,Saturday,14,305
March,0,UA,EWR,Saturday,14,322
March,0,OO,EUG,Saturday,14,95
March,0,UA,IAH,Saturday,14,216
March,0,OO,LAS,Saturday,14,98
March,0,VX,FLL,Saturday,14,315
March,0,WN,DAL,Saturday,14,200
March,0,DL,ATL,Saturday,14,273
March,0,B6,FLL,Saturday,14,316
March,0,AA,DFW,Saturday,14,202
March,0,WN,SNA,Saturday,14,85
March,0,AA,LAX,Saturday,14,89
March,0,UA,DEN,Saturday,14,154
March,0,VX,LAS,Saturday,14,90
March,0,AS,PSP,Saturday,14,84
March,0,OO,RNO,Saturday,14,58
March,0,OO,AUS,Saturday,14,216
March,0,OO,BFL,Saturday,15,77
March,0,OO,SEA,Saturday,15,136
March,0,AA,JFK,Saturday,15,322
March,0,VX,SAN,Saturday,15,85
March,0,UA,LAS,Saturday,15,99
March,0,DL,MSP,Saturday,15,216
March,0,VX,LAX,Saturday,15,80
March,0,WN,DEN,Saturday,15,145
March,0,OO,PDX,Saturday,15,109
March,0,UA,DEN,Saturday,15,151
March,0,AS,SEA,Saturday,15,121
March,0,UA,IND,Saturday,15,253
March,0,OO,MMH,Saturday,15,64
March,0,UA,RDU,Saturday,15,298
March,0,US,PHX,Saturday,15,115
March,0,WN,LAX,Saturday,15,80
March,0,OO,SAN,Saturday,15,95
March,0,OO,RDD,Saturday,15,61
March,0,OO,SLC,Saturday,15,113
March,0,OO,ONT,Saturday,15,80
March,0,OO,ACV,Saturday,15,71
March,0,OO,PSP,Saturday,15,88
March,0,OO,SEA,Saturday,16,132
March,0,OO,SMF,Saturday,16,47
March,0,UA,HNL,Saturday,16,338
March,0,UA,IAH,Saturday,16,220
March,0,AA,DFW,Saturday,16,198
March,0,OO,RDM,Saturday,16,93
March,0,UA,OGG,Saturday,16,332
March,0,OO,BOI,Saturday,16,100
March,0,VX,LAX,Saturday,16,80
March,0,OO,SBP,Saturday,16,67
March,0,UA,BOS,Saturday,16,337
March,0,UA,LAX,Saturday,16,89
March,0,OO,SLC,Saturday,16,107
March,0,WN,SNA,Saturday,16,80
March,0,WN,PHX,Saturday,17,115
March,0,US,PHX,Saturday,17,122
March,0,AS,PDX,Saturday,17,99
March,0,OO,ONT,Saturday,17,80
March,0,UA,KOA,Saturday,17,336
March,0,VX,PSP,Saturday,17,80
March,0,WN,SAN,Saturday,17,90
March,0,AA,ORD,Saturday,17,243
March,0,UA,MSY,Saturday,17,245
March,0,OO,MCI,Saturday,17,216
March,0,OO,TUS,Saturday,17,126
March,0,WN,LAS,Saturday,17,85
March,0,WN,LAX,Saturday,17,80
March,0,DL,HNL,Saturday,18,335
March,0,VX,LAX,Saturday,18,80
March,0,VX,LAS,Saturday,18,90
March,0,OO,SLC,Saturday,18,105
March,0,OO,SNA,Saturday,18,90
March,0,OO,SAN,Saturday,18,94
March,0,OO,SBA,Saturday,18,69
March,0,OO,LAS,Saturday,18,91
March,0,AA,LAX,Saturday,18,91
March,0,WN,SAN,Saturday,18,90
March,0,OO,ONT,Saturday,18,80
March,0,VX,LAX,Saturday,18,80
March,0,UA,LAX,Saturday,19,92
March,0,UA,SEA,Saturday,19,129
March,0,OO,BUR,Saturday,19,74
March,0,OO,SBP,Saturday,19,67
March,0,B6,LGB,Saturday,19,80
March,0,UA,OGG,Saturday,19,338
March,0,UA,SNA,Saturday,19,87
March,0,OO,STL,Saturday,19,238
March,0,OO,SMF,Saturday,19,47
March,0,OO,RNO,Saturday,19,58
March,0,UA,HNL,Saturday,19,338
March,0,AS,SEA,Saturday,19,125
March,0,OO,CEC,Saturday,19,97
March,0,OO,BOI,Saturday,19,98
March,0,OO,FAT,Saturday,19,56
March,0,VX,LAS,Saturday,19,90
March,0,WN,LAX,Saturday,19,80
March,0,OO,SLC,Saturday,19,98
March,0,OO,PSP,Saturday,19,88
March,0,UA,PDX,Saturday,19,106
March,1,UA,PHX,Saturday,19,119
March,0,OO,PSC,Saturday,19,111
March,0,WN,SNA,Saturday,19,85
March,0,UA,SEA,Saturday,19,130
March,0,OO,MFR,Saturday,20,79
March,0,OO,SAN,Saturday,20,91
March,0,AS,SEA,Saturday,20,120
March,0,AS,PDX,Saturday,20,100
March,0,OO,RDM,Saturday,20,93
March,0,US,PHX,Saturday,20,116
March,0,AS,SLC,Saturday,20,109
March,0,VX,SEA,Saturday,20,120
March,0,VX,PDX,Saturday,20,100
March,0,AA,LAX,Saturday,21,92
March,0,UA,LAS,Saturday,21,92
March,0,B6,JFK,Saturday,21,326
March,0,AS,PSP,Saturday,21,84
March,0,DL,JFK,Saturday,21,325
March,0,AS,SEA,Saturday,21,126
March,0,UA,BOS,Saturday,21,333
March,0,US,PHL,Saturday,22,306
March,0,B6,BOS,Saturday,22,330
March,0,OO,EUG,Saturday,22,96
March,0,AA,JFK,Saturday,22,324
March,0,US,CLT,Saturday,22,282
March,0,OO,SAN,Saturday,22,92
March,0,OO,ACV,Saturday,22,70
March,0,OO,RDD,Saturday,22,59
March,0,OO,PSP,Saturday,22,83
March,0,UA,JFK,Saturday,22,324
March,0,UA,PHL,Saturday,22,319
March,0,OO,BFL,Saturday,22,72
March,0,UA,LAX,Saturday,22,84
March,0,UA,PIT,Saturday,22,286
March,0,B6,FLL,Saturday,22,316
March,0,OO,ONT,Saturday,22,80
March,0,OO,MRY,Saturday,22,46
March,0,UA,EWR,Saturday,22,320
March,0,UA,LAS,Saturday,22,91
March,0,OO,SBA,Saturday,22,68
March,0,OO,PDX,Saturday,22,108
March,0,UA,BWI,Saturday,22,302
March,0,UA,ATL,Saturday,22,277
March,0,OO,RNO,Saturday,22,62
March,0,OO,MFR,Saturday,22,79
March,0,UA,SEA,Saturday,22,128
March,0,UA,BOS,Saturday,22,339
March,0,UA,FLL,Saturday,22,326
March,0,UA,ORD,Saturday,23,244
March,0,UA,IAD,Saturday,23,307
March,0,OO,AUS,Saturday,23,212
March,0,AA,ORD,Saturday,23,238
March,0,UA,EWR,Saturday,23,310
March,0,DL,ATL,Saturday,23,263
March,0,UA,ORD,Saturday,23,246
March,0,AA,MIA,Saturday,23,310
March,0,OO,DFW,Saturday,23,205
March,0,UA,IAH,Saturday,23,220
March,0,US,CLT,Sunday,00,286
March,0,UA,ORD,Sunday,00,257
March,0,AA,DFW,Sunday,00,189
March,0,UA,IAH,Sunday,00,212
March,0,UA,DEN,Sunday,05,153
March,0,AA,DFW,Sunday,06,204
March,0,AA,ORD,Sunday,06,259
March,0,B6,LGB,Sunday,06,79
March,0,US,PHX,Sunday,06,115
March,0,WN,DEN,Sunday,06,155
March,0,WN,MDW,Sunday,06,250
March,0,F9,DEN,Sunday,06,149
March,0,UA,ORD,Sunday,06,255
March,0,UA,EWR,Sunday,06,326
March,0,UA,IAH,Sunday,06,230
March,0,UA,SAN,Sunday,06,92
March,0,WN,DAL,Sunday,06,205
March,0,DL,ATL,Sunday,06,276
March,0,DL,MSP,Sunday,06,221
March,0,B6,JFK,Sunday,06,331
March,0,DL,JFK,Sunday,06,329
March,0,OO,BOI,Sunday,06,105
March,0,UA,ORD,Sunday,06,249
March,0,AA,JFK,Sunday,07,330
March,0,AA,MIA,Sunday,07,319
March,0,AA,LAX,Sunday,07,94
March,0,AS,SEA,Sunday,07,124
March,0,VX,JFK,Sunday,07,335
March,0,WN,LAS,Sunday,07,85
March,0,UA,JFK,Sunday,07,339
March,0,DL,DTW,Sunday,07,270
March,0,OO,SBA,Sunday,07,71
March,0,OO,SBP,Sunday,07,67
March,0,AA,DFW,Sunday,07,205
March,0,WN,ATL,Sunday,07,275
March,0,OO,ONT,Sunday,07,80
March,0,UA,EWR,Sunday,07,334
March,0,UA,SEA,Sunday,07,126
March,0,DL,ATL,Sunday,07,276
March,0,UA,IAD,Sunday,07,310
March,0,OO,SMF,Sunday,07,47
March,0,OO,RNO,Sunday,07,60
March,0,B6,BOS,Sunday,07,339
March,0,DL,MSP,Sunday,08,211
March,0,VX,EWR,Sunday,08,330
March,0,VX,LAX,Sunday,08,80
March,0,OO,BZN,Sunday,08,134
March,0,AA,DFW,Sunday,08,204
March,0,DL,JFK,Sunday,08,332
March,0,VX,DCA,Sunday,08,305
March,0,OO,BUR,Sunday,08,72
March,0,UA,BOS,Sunday,08,332
March,0,UA,DEN,Sunday,08,153
March,0,VX,FLL,Sunday,08,320
March,0,OO,SLC,Sunday,08,109
March,0,AA,ORD,Sunday,08,254
March,0,US,PHL,Sunday,08,317
March,0,UA,IAH,Sunday,08,217
March,0,UA,SNA,Sunday,08,90
March,0,OO,ONT,Sunday,08,80
March,0,UA,LAX,Sunday,08,94
March,0,UA,SAN,Sunday,08,93
March,0,OO,MMH,Sunday,08,63
March,0,OO,AUS,Sunday,08,219
March,0,UA,IAD,Sunday,08,300
March,0,AA,JFK,Sunday,08,331
March,0,OO,EUG,Sunday,08,95
March,0,OO,SBP,Sunday,08,67
March,0,UA,PHX,Sunday,08,118
March,1,UA,JFK,Sunday,08,335
March,0,US,CLT,Sunday,08,291
March,0,OO,ASE,Sunday,08,134
March,0,OO,PDX,Sunday,08,109
March,0,UA,MCO,Sunday,08,307
March,0,DL,ATL,Sunday,09,287
March,0,VX,LAS,Sunday,09,95
March,0,VX,LAX,Sunday,09,80
March,0,OO,MSP,Sunday,09,234
March,0,UA,OGG,Sunday,09,332
March,0,AA,LAX,Sunday,09,92
March,0,F9,IAH,Sunday,09,225
March,0,OO,SBA,Sunday,09,70
March,0,AS,PDX,Sunday,09,100
March,0,UA,HNL,Sunday,09,327
March,0,UA,KOA,Sunday,09,330
March,0,OO,LAS,Sunday,09,97
March,0,UA,LIH,Sunday,09,348
March,0,UA,PSP,Sunday,09,87
March,0,AS,SEA,Sunday,09,124
March,0,US,PHX,Sunday,09,114
March,0,VX,JFK,Sunday,09,335
March,0,VX,BOS,Sunday,09,345
March,0,VX,IAD,Sunday,09,305
March,0,WN,SAN,Sunday,09,85
March,0,OO,SLC,Sunday,09,109
March,0,B6,LAS,Sunday,09,97
March,0,WN,LAX,Sunday,09,80
March,0,WN,SNA,Sunday,09,85
March,0,UA,ATL,Sunday,09,277
March,0,HA,HNL,Sunday,09,340
March,0,WN,STL,Sunday,09,230
March,0,OO,SEA,Sunday,09,128
March,0,OO,ONT,Sunday,09,80
March,0,VX,SAN,Sunday,10,90
March,0,UA,ORD,Sunday,10,248
March,0,UA,LAX,Sunday,10,95
March,0,AS,SEA,Sunday,10,126
March,0,UA,LAS,Sunday,10,96
March,0,F9,DEN,Sunday,10,145
March,0,OO,SLC,Sunday,10,108
March,0,B6,BOS,Sunday,10,336
March,0,UA,SEA,Sunday,10,132
March,0,HA,OGG,Sunday,10,330
March,0,VX,AUS,Sunday,10,200
March,0,WN,LAX,Sunday,10,80
March,0,OO,SNA,Sunday,10,90
March,0,UA,EWR,Sunday,10,335
March,0,OO,SUN,Sunday,10,110
March,0,OO,CEC,Sunday,10,97
March,0,OO,SMF,Sunday,10,47
March,0,OO,OKC,Sunday,10,198
March,0,OO,MCI,Sunday,10,216
March,0,OO,SLC,Sunday,10,111
March,0,OO,FAT,Sunday,10,60
March,0,UA,IAH,Sunday,10,230
March,0,UA,PDX,Sunday,10,111
March,0,UA,PHX,Sunday,10,120
March,0,OO,SAN,Sunday,10,94
March,0,UA,IAD,Sunday,10,304
March,0,OO,SBA,Sunday,10,70
March,0,UA,JFK,Sunday,10,337
March,0,AA,DFW,Sunday,10,202
March,0,US,PHL,Sunday,10,314
March,0,UA,PHL,Sunday,10,323
March,0,UA,LAX,Sunday,10,90
March,0,OO,SAT,Sunday,10,210
March,0,VX,LAS,Sunday,11,90
March,0,OO,BOI,Sunday,11,96
March,0,UA,DCA,Sunday,11,306
March,0,UA,DEN,Sunday,11,151
March,0,UA,AUS,Sunday,11,208
March,0,OO,DFW,Sunday,11,219
March,0,VX,LAX,Sunday,11,80
March,0,WN,LAS,Sunday,11,90
March,0,OO,ABQ,Sunday,11,139
March,0,US,CLT,Sunday,11,291
March,0,WN,PHX,Sunday,11,115
March,0,UA,LAS,Sunday,11,97
March,0,WN,MKE,Sunday,11,240
March,0,UA,BOS,Sunday,11,334
March,0,OO,ACV,Sunday,11,70
March,0,VX,ORD,Sunday,11,250
March,0,UA,HNL,Sunday,11,327
March,0,UA,PSP,Sunday,11,89
March,0,B6,JFK,Sunday,11,344
March,0,WN,LAX,Sunday,11,85
March,0,WN,SNA,Sunday,11,85
March,0,UA,OGG,Sunday,11,332
March,0,OO,TUS,Sunday,11,124
March,0,OO,STL,Sunday,11,238
March,0,DL,DTW,Sunday,11,269
March,0,UA,IAH,Sunday,11,224
March,0,DL,JFK,Sunday,11,336
March,0,VX,DAL,Sunday,11,195
March,0,OO,SLC,Sunday,11,111
March,0,AA,DFW,Sunday,11,201
March,0,US,PHX,Sunday,11,119
March,0,DL,ATL,Sunday,12,280
March,0,OO,OTH,Sunday,12,94
March,0,OO,ASE,Sunday,12,134
March,0,AA,MIA,Sunday,12,322
March,0,VX,LAS,Sunday,12,90
March,0,OO,MFR,Sunday,12,81
March,0,OO,BUR,Sunday,12,72
March,0,B6,LAS,Sunday,12,100
March,0,UA,LAX,Sunday,12,94
March,0,AA,ORD,Sunday,12,251
March,0,WN,SAN,Sunday,12,90
March,0,WN,SNA,Sunday,12,85
March,0,OO,RNO,Sunday,12,60
March,0,OO,PSC,Sunday,12,111
March,0,UA,IAH,Sunday,12,217
March,0,UA,DEN,Sunday,12,152
March,0,DL,MSP,Sunday,12,213
March,0,UA,CLE,Sunday,12,281
March,0,AA,JFK,Sunday,12,328
March,0,AA,LAX,Sunday,12,92
March,0,OO,SBP,Sunday,12,67
March,0,UA,IND,Sunday,12,253
March,0,AS,PDX,Sunday,12,99
March,0,AS,SEA,Sunday,13,124
March,0,B6,LGB,Sunday,13,81
March,0,OO,TUS,Sunday,13,123
March,0,UA,IAD,Sunday,13,296
March,0,UA,BOS,Sunday,13,331
March,0,UA,ORD,Sunday,13,264
March,0,UA,IAH,Sunday,13,224
March,0,DL,SLC,Sunday,13,103
March,0,OO,LAS,Sunday,13,93
March,0,AA,DFW,Sunday,13,205
March,0,US,CLT,Sunday,13,291
March,0,OO,SAN,Sunday,13,92
March,0,VX,LAX,Sunday,13,80
March,0,OO,EUG,Sunday,13,95
March,0,UA,SNA,Sunday,13,92
March,0,UA,EWR,Sunday,13,330
March,0,OO,JAC,Sunday,13,127
March,0,WN,LAX,Sunday,13,85
March,0,OO,MRY,Sunday,13,45
March,0,VX,LAS,Sunday,13,95
March,0,UA,LAS,Sunday,13,98
March,0,WN,MDW,Sunday,13,250
March,0,DL,JFK,Sunday,13,336
March,0,WN,ATL,Sunday,13,270
March,0,WN,SAN,Sunday,13,90
March,0,OO,RDD,Sunday,13,61
March,0,OO,BOI,Sunday,13,100
March,0,OO,SBA,Sunday,13,71
March,0,UA,DFW,Sunday,13,206
March,0,VX,JFK,Sunday,13,334
March,0,OO,PSP,Sunday,13,87
March,0,B6,JFK,Sunday,14,335
March,0,OO,PDX,Sunday,14,109
March,0,UA,MCO,Sunday,14,307
March,0,VX,EWR,Sunday,14,325
March,0,UA,JFK,Sunday,14,334
March,0,VX,IAD,Sunday,14,305
March,0,OO,EUG,Sunday,14,95
March,0,OO,SNA,Sunday,14,90
March,0,UA,IAH,Sunday,14,216
March,0,WN,DEN,Sunday,14,145
March,0,WN,LAS,Sunday,14,85
March,0,DL,ATL,Sunday,14,273
March,1,B6,FLL,Sunday,14,316
March,0,VX,SEA,Sunday,14,120
March,0,UA,DEN,Sunday,14,154
March,0,AA,DFW,Sunday,14,202
March,0,OO,FAT,Sunday,14,60
March,0,AA,LAX,Sunday,14,89
March,0,UA,SEA,Sunday,14,132
March,0,VX,LAS,Sunday,14,90
March,0,UA,LAX,Sunday,14,88
March,0,OO,BUR,Sunday,14,72
March,0,AS,PSP,Sunday,14,84
March,0,WN,LAX,Sunday,14,75
March,0,WN,PHX,Sunday,14,115
March,0,OO,RNO,Sunday,14,58
March,0,OO,AUS,Sunday,14,216
March,0,DL,MSP,Sunday,15,221
March,0,OO,BFL,Sunday,15,77
March,0,AA,JFK,Sunday,15,322
March,0,VX,SAN,Sunday,15,85
March,0,F9,DEN,Sunday,15,145
March,0,UA,LAS,Sunday,15,99
March,0,UA,LAX,Sunday,15,89
March,0,VX,LAX,Sunday,15,80
March,0,UA,SAN,Sunday,15,93
March,0,OO,PDX,Sunday,15,107
March,0,AS,SEA,Sunday,15,121
March,0,B6,JFK,Sunday,15,331
March,0,UA,DEN,Sunday,15,151
March,0,WN,SNA,Sunday,15,80
March,0,OO,MMH,Sunday,15,64
March,0,UA,ORD,Sunday,15,241
March,0,US,PHX,Sunday,15,115
March,0,UA,RDU,Sunday,15,298
March,0,OO,SMF,Sunday,15,47
March,0,OO,PSP,Sunday,15,88
March,0,OO,ACV,Sunday,15,71
March,0,OO,SNA,Sunday,16,90
March,0,OO,MFR,Sunday,16,79
March,0,DL,JFK,Sunday,16,330
March,0,WN,SAN,Sunday,16,90
March,0,OO,SLC,Sunday,16,113
March,0,VX,AUS,Sunday,16,200
March,0,VX,LAX,Sunday,16,80
March,0,UA,HNL,Sunday,16,338
March,0,UA,EWR,Sunday,16,320
March,0,UA,IAH,Sunday,16,222
March,0,AA,DFW,Sunday,16,198
March,0,WN,LAS,Sunday,16,85
March,0,OO,RDM,Sunday,16,93
